row_id,site,building,area_type,area_id,area_number,area_name,floor,floor_description,task_id,task_seq,task_name,shift,frequency_raw,freq_count,freq_period,text_truncated
R07913,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0109,1,Collect trash and debris,Day,1X Weekly,1,Weekly,FALSE
R07914,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0110,2,Collect trash and debris,Graveyard,1X Weekly,1,Weekly,FALSE
R07915,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0111,3,Collect trash and debris,Swing,1X Weekly,1,Weekly,FALSE
R07916,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0112,4,"Disinfect all handles, keypads, and buttons on equipment",Day,2X Weekly,2,Weekly,FALSE
R07917,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0113,5,"Disinfect all handles, keypads, and buttons on equipment",Graveyard,2X Weekly,2,Weekly,FALSE
R07918,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0114,6,"Disinfect all handles, keypads, and buttons on equipment",Swing,2X Weekly,2,Weekly,FALSE
R07919,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0115,7,"Keep all elevator (passenger & freight) door tracks free of dirt, soil, lint, dust, and debris",Day,1X Weekly,1,Weekly,FALSE
R07920,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0116,8,"Keep all elevator (passenger & freight) door tracks free of dirt, soil, lint, dust, and debris",Graveyard,1X Weekly,1,Weekly,FALSE
R07921,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0117,9,"Keep all elevator (passenger & freight) door tracks free of dirt, soil, lint, dust, and debris",Swing,1X Weekly,1,Weekly,FALSE
R07922,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0118,10,"Keep passenger elevator doors, walls, ceilings, light lenses, and floors substantially free of dirt, stains, streaks, spots,",Day,2X Weekly,2,Weekly,TRUE
R07923,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0119,11,"Keep passenger elevator doors, walls, ceilings, light lenses, and floors substantially free of dirt, stains, streaks, spots,",Graveyard,2X Weekly,2,Weekly,TRUE
R07924,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0120,12,"Keep passenger elevator doors, walls, ceilings, light lenses, and floors substantially free of dirt, stains, streaks, spots,",Swing,2X Weekly,2,Weekly,TRUE
R07925,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0121,13,Manage all spills in a proactive and reactive fashion,Day,2X Weekly,2,Weekly,FALSE
R07926,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0122,14,Manage all spills in a proactive and reactive fashion,Graveyard,2X Weekly,2,Weekly,FALSE
R07927,"Delta LGA - LaGuardia, NY",Concourse G,Service Elevators,G-045,ELV-GC1-001,,2,Concourse,T0123,15,Manage all spills in a proactive and reactive fashion,Swing,2X Weekly,2,Weekly,FALSE
R07928,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-001,1,,1,Arrivals,T0381,1,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Day,1X Daily,1,Daily,FALSE
R07929,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-001,1,,1,Arrivals,T0382,2,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Day,1X Daily,1,Daily,TRUE
R07930,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-001,1,,1,Arrivals,T0383,3,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Graveyard,1X Daily,1,Daily,TRUE
R07931,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-001,1,,1,Arrivals,T0384,4,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Swing,1X Daily,1,Daily,TRUE
R07932,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-002,2,,1,Arrivals,T0381,1,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Day,1X Daily,1,Daily,FALSE
R07933,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-002,2,,1,Arrivals,T0382,2,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Day,1X Daily,1,Daily,TRUE
R07934,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-002,2,,1,Arrivals,T0383,3,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Graveyard,1X Daily,1,Daily,TRUE
R07935,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-002,2,,1,Arrivals,T0384,4,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Swing,1X Daily,1,Daily,TRUE
R07936,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-003,3,,1,Arrivals,T0381,1,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Day,1X Daily,1,Daily,FALSE
R07937,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-003,3,,1,Arrivals,T0382,2,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Day,1X Daily,1,Daily,TRUE
R07938,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-003,3,,1,Arrivals,T0383,3,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Graveyard,1X Daily,1,Daily,TRUE
R07939,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-003,3,,1,Arrivals,T0384,4,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Swing,1X Daily,1,Daily,TRUE
R07940,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-004,4,,1,Arrivals,T0381,1,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Day,1X Daily,1,Daily,FALSE
R07941,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-004,4,,1,Arrivals,T0382,2,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Day,1X Daily,1,Daily,TRUE
R07942,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-004,4,,1,Arrivals,T0383,3,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Graveyard,1X Daily,1,Daily,TRUE
R07943,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-004,4,,1,Arrivals,T0384,4,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Swing,1X Daily,1,Daily,TRUE
R07944,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-005,5,,1,Arrivals,T0381,1,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Day,1X Daily,1,Daily,FALSE
R07945,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-005,5,,1,Arrivals,T0382,2,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Day,1X Daily,1,Daily,TRUE
R07946,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-005,5,,1,Arrivals,T0383,3,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Graveyard,1X Daily,1,Daily,TRUE
R07947,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Carousels,HH-005,5,,1,Arrivals,T0384,4,"Edges surrounding baggage carousels, railings and other architectural elements are to be free of dirt, grime, build u",Swing,1X Daily,1,Daily,TRUE
R07948,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-006,Delta Sky Priority,,2,Ticketing,T0385,1,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Day,2X Daily,2,Daily,FALSE
R07949,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-006,Delta Sky Priority,,2,Ticketing,T0386,2,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Graveyard,2X Daily,2,Daily,FALSE
R07950,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-006,Delta Sky Priority,,2,Ticketing,T0387,3,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Swing,2X Daily,2,Daily,FALSE
R07951,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-006,Delta Sky Priority,,2,Ticketing,T0388,4,Collect trash and debris,Day,2X Daily,2,Daily,FALSE
R07952,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-006,Delta Sky Priority,,2,Ticketing,T0389,5,Collect trash and debris,Graveyard,2X Daily,2,Daily,FALSE
R07953,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-006,Delta Sky Priority,,2,Ticketing,T0390,6,Collect trash and debris,Swing,2X Daily,2,Daily,FALSE
R07954,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-006,Delta Sky Priority,,2,Ticketing,T0391,7,"Disinfect all handles, keypads, and buttons on equipment",Day,1X Daily,1,Daily,FALSE
R07955,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-006,Delta Sky Priority,,2,Ticketing,T0392,8,"Disinfect all handles, keypads, and buttons on equipment",Graveyard,1X Daily,1,Daily,FALSE
R07956,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-006,Delta Sky Priority,,2,Ticketing,T0393,9,"Disinfect all handles, keypads, and buttons on equipment",Swing,1X Daily,1,Daily,FALSE
R07957,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-006,Delta Sky Priority,,2,Ticketing,T0394,10,"Keep all mirrors, glass partitions, doors, and shelves free of streaks, smudges, spots, and dust",Day,2X Weekly,2,Weekly,FALSE
R07958,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-006,Delta Sky Priority,,2,Ticketing,T0395,11,"Keep all surfaces free of dust, dirt, and marks",Day,1X Daily,1,Daily,FALSE
R07959,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-006,Delta Sky Priority,,2,Ticketing,T0396,12,"Keep all surfaces free of dust, dirt, and marks",Graveyard,1X Daily,1,Daily,FALSE
R07960,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-006,Delta Sky Priority,,2,Ticketing,T0397,13,"Keep all surfaces free of dust, dirt, and marks",Swing,1X Daily,1,Daily,FALSE
R07961,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-007,HH3-304,Dash Cargo,3,Departures,T0385,1,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Day,2X Daily,2,Daily,FALSE
R07962,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-007,HH3-304,Dash Cargo,3,Departures,T0386,2,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Graveyard,2X Daily,2,Daily,FALSE
R07963,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-007,HH3-304,Dash Cargo,3,Departures,T0387,3,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Swing,2X Daily,2,Daily,FALSE
R07964,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-007,HH3-304,Dash Cargo,3,Departures,T0388,4,Collect trash and debris,Day,2X Daily,2,Daily,FALSE
R07965,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-007,HH3-304,Dash Cargo,3,Departures,T0389,5,Collect trash and debris,Graveyard,2X Daily,2,Daily,FALSE
R07966,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-007,HH3-304,Dash Cargo,3,Departures,T0390,6,Collect trash and debris,Swing,2X Daily,2,Daily,FALSE
R07967,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-007,HH3-304,Dash Cargo,3,Departures,T0391,7,"Disinfect all handles, keypads, and buttons on equipment",Day,1X Daily,1,Daily,FALSE
R07968,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-007,HH3-304,Dash Cargo,3,Departures,T0392,8,"Disinfect all handles, keypads, and buttons on equipment",Graveyard,1X Daily,1,Daily,FALSE
R07969,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-007,HH3-304,Dash Cargo,3,Departures,T0393,9,"Disinfect all handles, keypads, and buttons on equipment",Swing,1X Daily,1,Daily,FALSE
R07970,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-007,HH3-304,Dash Cargo,3,Departures,T0394,10,"Keep all mirrors, glass partitions, doors, and shelves free of streaks, smudges, spots, and dust",Day,2X Weekly,2,Weekly,FALSE
R07971,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-007,HH3-304,Dash Cargo,3,Departures,T0395,11,"Keep all surfaces free of dust, dirt, and marks",Day,1X Daily,1,Daily,FALSE
R07972,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-007,HH3-304,Dash Cargo,3,Departures,T0396,12,"Keep all surfaces free of dust, dirt, and marks",Graveyard,1X Daily,1,Daily,FALSE
R07973,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-007,HH3-304,Dash Cargo,3,Departures,T0397,13,"Keep all surfaces free of dust, dirt, and marks",Swing,1X Daily,1,Daily,FALSE
R07974,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-008,HH3 - Baggage Check,,3,Departures,T0385,1,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Day,2X Daily,2,Daily,FALSE
R07975,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-008,HH3 - Baggage Check,,3,Departures,T0386,2,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Graveyard,2X Daily,2,Daily,FALSE
R07976,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-008,HH3 - Baggage Check,,3,Departures,T0387,3,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Swing,2X Daily,2,Daily,FALSE
R07977,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-008,HH3 - Baggage Check,,3,Departures,T0388,4,Collect trash and debris,Day,2X Daily,2,Daily,FALSE
R07978,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-008,HH3 - Baggage Check,,3,Departures,T0389,5,Collect trash and debris,Graveyard,2X Daily,2,Daily,FALSE
R07979,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-008,HH3 - Baggage Check,,3,Departures,T0390,6,Collect trash and debris,Swing,2X Daily,2,Daily,FALSE
R07980,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-008,HH3 - Baggage Check,,3,Departures,T0391,7,"Disinfect all handles, keypads, and buttons on equipment",Day,1X Daily,1,Daily,FALSE
R07981,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-008,HH3 - Baggage Check,,3,Departures,T0392,8,"Disinfect all handles, keypads, and buttons on equipment",Graveyard,1X Daily,1,Daily,FALSE
R07982,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-008,HH3 - Baggage Check,,3,Departures,T0393,9,"Disinfect all handles, keypads, and buttons on equipment",Swing,1X Daily,1,Daily,FALSE
R07983,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-008,HH3 - Baggage Check,,3,Departures,T0394,10,"Keep all mirrors, glass partitions, doors, and shelves free of streaks, smudges, spots, and dust",Day,2X Weekly,2,Weekly,FALSE
R07984,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-008,HH3 - Baggage Check,,3,Departures,T0395,11,"Keep all surfaces free of dust, dirt, and marks",Day,1X Daily,1,Daily,FALSE
R07985,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-008,HH3 - Baggage Check,,3,Departures,T0396,12,"Keep all surfaces free of dust, dirt, and marks",Graveyard,1X Daily,1,Daily,FALSE
R07986,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Checks,HH-008,HH3 - Baggage Check,,3,Departures,T0397,13,"Keep all surfaces free of dust, dirt, and marks",Swing,1X Daily,1,Daily,FALSE
R07987,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Claims,HH-009,HH1-138,Oversize,1,Arrivals,T0398,1,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Day,2X Daily,2,Daily,FALSE
R07988,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Claims,HH-009,HH1-138,Oversize,1,Arrivals,T0399,2,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Graveyard,2X Daily,2,Daily,FALSE
R07989,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Claims,HH-009,HH1-138,Oversize,1,Arrivals,T0400,3,"Carpets will be substantially clean with minor, controllable spots, stains, dirt, and debris",Swing,2X Daily,2,Daily,FALSE
R07990,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Claims,HH-009,HH1-138,Oversize,1,Arrivals,T0401,4,Collect trash and debris,Day,2X Daily,2,Daily,FALSE
R07991,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Claims,HH-009,HH1-138,Oversize,1,Arrivals,T0402,5,Collect trash and debris,Graveyard,2X Daily,2,Daily,FALSE
R07992,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Claims,HH-009,HH1-138,Oversize,1,Arrivals,T0403,6,Collect trash and debris,Swing,2X Daily,2,Daily,FALSE
R07993,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Claims,HH-009,HH1-138,Oversize,1,Arrivals,T0404,7,"Disinfect all handles, keypads, and buttons on equipment",Day,1X Daily,1,Daily,FALSE
R07994,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Claims,HH-009,HH1-138,Oversize,1,Arrivals,T0405,8,"Disinfect all handles, keypads, and buttons on equipment",Graveyard,1X Daily,1,Daily,FALSE
R07995,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Claims,HH-009,HH1-138,Oversize,1,Arrivals,T0406,9,"Disinfect all handles, keypads, and buttons on equipment",Swing,1X Daily,1,Daily,FALSE
R07996,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Claims,HH-009,HH1-138,Oversize,1,Arrivals,T0407,10,"Keep all mirrors, glass partitions, doors, and shelves free of streaks, smudges, spots, and dust",Day,2X Weekly,2,Weekly,FALSE
R07997,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Claims,HH-009,HH1-138,Oversize,1,Arrivals,T0408,11,"Keep all surfaces free of dust, dirt, and marks",Day,1X Daily,1,Daily,FALSE
R07998,"Delta LGA - LaGuardia, NY",Headhouse,Baggage Claims,HH-009,HH1-138,Oversize,1,Arrivals,T0409,12,"Keep all surfaces free of dust, dirt, and marks",Graveyard,1X Daily,1,Daily,FALSE
